run,label,transitions_million,elapsed_hours,reward_rolling_mean_200
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,77.90592,3.4609186083740657,30.068162202835083
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,78.15168,3.470875014066696,30.132665481567383
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,78.39744,3.4809859661923515,29.911557970046996
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,78.6432,3.491075200703409,29.965133953094483
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,78.88896,3.5010355647404987,29.850501708984375
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,79.13472,3.5111011613077587,29.86630072593689
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,79.38048,3.5211844427055783,29.804880142211914
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,79.62624,3.5311285263962215,29.73915036201477
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,79.872,3.5412302184767195,30.000089778900147
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,80.11776,3.551311825911204,29.979249553680418
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,80.36352,3.5613376306825213,30.007355098724364
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,80.60928,3.57125445107619,30.115245246887206
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,80.85504,3.581221415069368,30.444810914993287
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,81.1008,3.5912011034621134,30.57515381813049
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,81.34656,3.601084835065736,30.65946524620056
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,81.59232,3.611049518585205,30.647230091094972
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,81.83808,3.6210059434175492,30.64872995376587
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,82.08384,3.630923332704438,30.88842360496521
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,82.3296,3.6409571233060625,30.83455499649048
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,82.57536,3.651111082898246,30.871398983001708
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,82.82112,3.661072227160136,30.857927083969116
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,83.06688,3.6709809036387337,30.786757249832153
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,83.31264,3.680992480715116,30.631955909729005
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,83.5584,3.6910775159464944,30.65645471572876
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,83.80416,3.7009905970096586,30.759184312820434
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,84.04992,3.7110830112960604,30.862416286468505
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,84.29568,3.7209809166855283,30.953131103515624
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,84.54144,3.7307738440566593,31.019426794052123
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,84.7872,3.740638424224324,31.06941714286804
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,85.03296,3.750491185651885,31.178914947509767
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,85.27872,3.760350720551279,31.08476149559021
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,85.52448,3.770237755113178,31.202086124420166
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,85.77024,3.780269893474049,31.16753038406372
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,86.016,3.790240517059962,31.158109664916992
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,86.26176,3.8002241980367235,31.137770776748656
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,86.50752,3.8102502182457183,31.06943886756897
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,86.75328,3.8202198055055407,30.996844635009765
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,86.99904,3.8303851313723456,30.903306627273558
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,87.2448,3.8404728732506435,30.882001514434815
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,87.49056,3.850422364340888,30.61871195793152
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,87.73632,3.8603608955939612,30.756555013656616
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,87.98208,3.8703160458803176,30.76720802307129
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,88.22784,3.8802536112732358,30.82939929008484
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,88.4736,3.890090228716532,30.667246370315553
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,88.71936,3.9000471374723644,30.7507204246521
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,88.96512,3.909969255261951,30.90901921272278
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,89.21088,3.919869118200408,31.15082206726074
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,89.45664,3.929821674956216,31.253245763778686
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,89.7024,3.939811203347312,31.31798791885376
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,89.94816,3.949742398129569,31.58618884086609
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,90.19392,3.959618642727534,31.70882683753967
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,90.43968,3.9695583942863677,31.857050752639772
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,90.68544,3.979363783068127,32.068177680969235
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,90.9312,3.9893527160088222,32.355844478607175
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,91.17696,3.9991463871134654,32.531301746368406
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,91.42272,4.008901387585534,32.5864058971405
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,91.66848,4.018696877757709,32.469875526428225
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,91.91424,4.02854352315267,32.52934321403504
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,92.16,4.038357406192356,32.72287554740906
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,92.40576,4.048366406493717,32.82303019523621
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,92.65152,4.058286059829924,32.75096893310547
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,92.89728,4.068236261937353,32.70710062026978
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,93.14304,4.078145329753558,32.734259033203124
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,93.3888,4.088037995497386,32.845301904678344
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,93.63456,4.098034175104565,32.82713925361633
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,93.88032,4.108031274676323,32.816119556427005
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,94.12608,4.117892433934742,32.90201212882996
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,94.37184,4.1277592240439525,32.839567232131955
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,94.6176,4.137625033126937,32.765885229110715
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,94.86336,4.147524420022965,32.641039295196535
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,95.10912,4.15753461168872,32.8436462020874
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,95.35488,4.167340548700756,32.76787749290466
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,95.60064,4.177239771485329,32.66900398254395
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,95.8464,4.18722907476955,32.42956551551819
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,96.09216,4.197124760945638,32.43099864006042
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,96.33792,4.207074205411805,32.28980927467346
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,96.58368,4.217072905368275,32.21121603012085
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,96.82944,4.227015998363495,32.340699634552
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,97.0752,4.237003789146741,32.21232628822327
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,97.32096,4.246909086108207,32.41488799095154
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,97.56672,4.256728393501706,32.588610906600955
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,97.81248,4.266832948724429,32.70913601875305
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,98.05824,4.27676200416353,32.736915845870975
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,98.304,4.286666193273333,32.81462105751038
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,98.54976,4.2966243438588245,32.82186272621155
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,98.79552,4.306501660346985,32.8405686378479
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,99.04128,4.316444953083992,32.87785655021668
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,99.28704,4.326487604644563,32.76159639358521
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,99.5328,4.336525881820255,32.7634321975708
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,99.77856,4.346494184997347,32.72928477287292
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,100.02432,4.356525293654865,32.498904371261595
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,100.27008,4.3666220659679835,32.471933698654176
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,100.51584,4.376609574158986,32.377989025115966
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,100.7616,4.386447657545408,32.563928556442264
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,101.00736,4.396241124868393,32.683237867355345
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,101.25312,4.406202604969343,32.87026246070862
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,101.49888,4.416066564321518,33.00667071342468
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,101.74464,4.425937198400497,33.10371335983277
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,101.9904,4.435873894294103,33.15659856796265
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,102.23616,4.445761148466004,33.138327779769895
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,102.48192,4.455734416908688,33.27614287376404
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,102.72768,4.465622138712141,33.34523475646973
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,102.97344,4.475581548743778,33.60866467475891
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,103.2192,4.485551785892911,33.6015197467804
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,103.46496,4.495591511660152,33.49323482513428
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,103.71072,4.505525318715307,33.265837812423705
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,103.95648,4.515573835836516,33.14726976394653
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,104.20224,4.525466735694144,33.206186809539794
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,104.448,4.535296679867638,33.29730952262879
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,104.69376,4.545298193030887,33.24072978019714
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,104.93952,4.55535054465135,33.29215569496155
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,105.18528,4.565279650886853,33.294088678359984
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,105.43104,4.575204769439168,33.276062898635864
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,105.6768,4.585221174359321,33.265807447433474
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,105.92256,4.595122735235426,33.38479681015015
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,106.16832,4.605086036655638,33.59572047233581
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,106.41408,4.614985145529111,33.702477054595946
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,106.65984,4.624951444665591,33.654455032348636
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,106.9056,4.634910757541657,33.59755721092224
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,107.15136,4.644849653442701,33.74668763160705
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,107.39712,4.65478373448054,33.61139179229736
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,107.64288,4.664657251172596,33.775407810211185
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,107.88864,4.674591917726729,33.739126720428466
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,108.1344,4.684522382087177,33.66704746246338
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,108.38016,4.694413320422172,33.595147399902345
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,108.62592,4.704480304784245,33.49247444152832
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,108.87168,4.714414549801084,33.43777223587036
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,109.11744,4.724225204057164,33.491762981414794
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,109.3632,4.734221167431937,33.712576475143436
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,109.60896,4.74410778231091,33.629840269088746
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,109.85472,4.754070203635428,33.7409436416626
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,110.10048,4.7642666671011185,33.576363754272464
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,110.34624,4.774487444692188,33.63686073303223
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,110.592,4.784444283975495,33.79030000686645
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,110.83776,4.794470425777965,33.90256299972534
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,111.08352,4.805541771981451,34.1343044090271
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,111.32928,4.818085354699029,34.133983249664304
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,111.57504,4.830733668936624,34.167815399169925
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,111.8208,4.843042455448044,34.048111057281496
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,112.06656,4.854976498749521,34.038642692565915
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,112.31232,4.866978536711799,33.96469814300537
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,112.55808,4.8793251358800465,33.987877197265625
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,112.80384,4.891985625425974,34.067232360839846
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,113.0496,4.904593065314823,34.038746166229245
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,113.29536,4.917094681925244,34.052917289733884
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,113.54112,4.930590747065014,33.88860330581665
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,113.78688,4.944004861646229,33.894910678863525
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,114.03264,4.957284260458416,33.88466379165649
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,114.2784,4.970505605273776,33.801362438201906
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,114.52416,4.983211088710361,33.79097246170044
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,114.76992,4.99600562552611,33.759150981903076
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,115.01568,5.009124009542995,33.765462703704834
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,115.26144,5.022358862294091,33.6873703956604
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,115.5072,5.035169405606058,33.776696395874026
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,115.75296,5.0488076232539285,33.66989144325257
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,115.99872,5.062214978933334,33.854271211624145
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,116.24448,5.075657308234109,33.86274928092956
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,116.49024,5.0889658850431445,33.96924036979675
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,116.736,5.102300064961115,34.070039129257204
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,116.98176,5.115186083184348,34.22063994407654
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,117.22752,5.127910000681877,34.35436335563659
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,117.47328,5.14071186085542,34.36603035926819
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,117.71904,5.1541717773675915,34.38572905540466
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,117.9648,5.167584520114793,34.376701517105104
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,118.21056,5.180350942810376,34.34324083328247
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,118.45632,5.193744801282882,34.36541570663452
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,118.70208,5.207103132738007,34.595163898468016
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,118.94784,5.220291141668955,34.51336622238159
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,119.1936,5.233541634413931,34.382063484191896
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,119.43936,5.246069750256009,34.32932527542114
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,119.68512,5.258653879165649,34.42509098052979
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,119.93088,5.271466556390126,34.32791788101196
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,120.17664,5.284798501928647,34.359727745056155
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,120.4224,5.298173800839318,34.38459318161011
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,120.66816,5.311637918154399,34.507022304534914
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,120.91392,5.324778420527776,34.370854148864744
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,121.15968,5.337560193273756,34.242754440307614
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,121.40544,5.3501109184821445,34.22952081680298
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,121.6512,5.362628326879607,34.343765869140626
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,121.89696,5.374899066355494,34.357543830871585
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,122.14272,5.3867705908748835,34.219107189178466
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,122.38848,5.39873723520173,34.40448003768921
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,122.63424,5.411198666360643,34.466784420013425
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,122.88,5.42385407699479,34.50547529220581
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,123.12576,5.436704694496261,34.59743766784668
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,123.37152,5.44921527504921,34.76054147720337
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,123.61728,5.461598881151941,34.67803094863891
2026-08-01_11-09-46_go2_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,123.86304,5.474353268345197,34.762620754241944
